# Viterbi_decoding posterior_decoding posterior_mean
1.75 0.32 0.7980940061802912
1.75 0.32 0.7982343239053323
1.75 0.32 0.7983749363010022
1.75 0.32 0.7985158436834321
1.75 0.32 0.7986570463695912
1.75 0.32 0.7987985446777471
1.75 0.32 0.7989403389264322
1.75 0.32 0.7990824294363356
1.75 0.32 0.7992248165282485
1.75 0.32 0.7993675005243851
1.75 0.32 0.7995104817482319
1.75 0.32 0.7996537605238017
1.75 0.32 0.7997973371765882
1.75 0.32 0.7999412120330109
1.75 0.32 0.8000853854204021
1.75 0.32 0.800229857667414
1.75 0.32 0.8003746291034368
1.75 0.32 0.800519700059316
1.75 0.32 0.8006650708663191
1.75 0.32 0.8008107418573726
1.75 0.32 0.8009567133664505
1.75 0.32 0.8011029857281552
1.75 0.32 0.8012495592785368
1.75 0.32 0.8013964343544759
1.75 0.32 0.8015436112941914
1.75 0.32 0.8016910904367339
1.75 0.32 0.8018388721221363
1.75 0.32 0.8019869566919468
1.75 0.32 0.8021353444880839
1.75 0.32 0.8022840358544605
1.75 0.32 0.8024330311352769
1.75 0.32 0.8025823306761709
1.75 0.32 0.8027319348238471
1.75 0.32 0.8028818439262089
1.75 0.32 0.8030320583317511
1.75 0.32 0.8031825783906362
1.75 0.32 0.803333404453932
1.75 0.32 0.8034845368734422
1.75 0.32 0.803635976002787
1.75 0.32 0.8037877221958292
1.75 0.32 0.8039397758083469
1.75 0.32 0.8040921371966143
1.75 0.32 0.8042448067183722
1.75 0.32 0.8043977847323659
1.75 0.32 0.8045510715982329
1.75 0.32 0.8047046676769606
1.75 0.32 0.8048585733306478
1.75 0.32 0.8050127889223584
1.75 0.32 0.8051673148164896
1.75 0.32 0.8053221513781046
1.75 0.32 0.8054772989738276
1.75 0.32 0.8056327579714997
1.75 0.32 0.8057885287397571
1.75 0.32 0.8059446116482837
1.75 0.32 0.8061010070683167
1.75 0.32 0.8062577153715751
1.75 0.32 0.8064147369318778
1.75 0.32 0.8065720721233561
1.75 0.32 0.8067297213215595
1.75 0.32 0.8068876849028244
1.75 0.32 0.8070459632452427
1.75 0.32 0.8072045567275834
1.75 0.32 0.80736346573018
1.75 0.32 0.8075226906341567
1.75 0.32 0.8076822318219292
1.75 0.32 0.8078420896767236
1.75 0.32 0.808002264583437
1.75 0.32 0.8081627569279192
1.75 0.32 0.8083235670972247
1.75 0.32 0.8084846954792396
1.75 0.32 0.8086461424635158
1.75 0.32 0.8088079084407088
1.75 0.32 0.8089699938021526
1.75 0.32 0.8091323989406566
1.75 0.32 0.8092951242499483
1.75 0.32 0.8094581701260298
1.75 0.32 0.8096215369644764
1.75 0.32 0.8097852251630381
1.75 0.32 0.8099492351205573
1.75 0.32 0.8101135672367589
1.75 0.32 0.8102782219126282
1.75 0.32 0.8104431995506404
1.75 0.32 0.8106085005539769
1.75 0.32 0.8107741253275401
1.75 0.32 0.8109400742769217
1.75 0.32 0.8111063478091766
1.75 0.32 0.8112729463326969
1.75 0.32 0.8114398702570004
1.75 0.32 0.811607119992388
1.75 0.32 0.8117746959508347
1.75 0.32 0.8119425985455777
1.75 0.32 0.8121108281906106
1.75 0.32 0.8122793853014174
1.75 0.32 0.812448270295058
1.75 0.32 0.8126174835891767
1.75 0.32 0.8127870256029488
1.75 0.32 0.8129568967567306
1.75 0.32 0.8131270974721043
1.75 0.32 0.8132976281721065
1.75 0.32 0.8134684892803787
1.75 0.32 0.8136396812227608
1.75 0.32 0.8138112044255377
1.75 0.32 0.8139830593165098
1.75 0.32 0.814155246324648
1.75 0.32 0.8143277658803597
1.75 0.32 0.814500618415014
1.75 0.32 0.8146738043615253
1.75 0.32 0.8148473241539375
1.75 0.32 0.8150211782275275
1.75 0.32 0.8151953670187219
1.75 0.32 0.8153698909653782
1.75 0.32 0.8155447505068506
1.75 0.32 0.8157199460832227
1.75 0.32 0.8158954781362718
1.75 0.32 0.8160713471085524
1.75 0.32 0.8162475534445849
1.75 0.32 0.8164240975900251
1.75 0.32 0.8166009799914077
1.75 0.32 0.8167782010965816
1.75 0.32 0.8169557613552567
1.75 0.32 0.8171336612180683
1.75 0.32 0.817311901136547
1.75 0.32 0.817490481564128
1.75 0.32 0.817669402955336
1.75 0.32 0.8178486657660363
1.75 0.32 0.8180282704532625
1.75 0.32 0.8182082174755906
1.75 0.32 0.8183885072928948
1.75 0.32 0.8185691403659102
1.75 0.32 0.8187501171572505
1.75 0.32 0.8189314381306391
1.75 0.32 0.8191131037511441
1.75 0.32 0.8192951144852015
1.75 0.32 0.8194774708003769
1.75 0.32 0.8196601731658962
1.75 0.32 0.8198432220520215
1.75 0.32 0.820026617930635
1.75 0.32 0.8202103612744475
1.75 0.32 0.8203944525583045
1.75 0.32 0.820578892257918
1.75 0.32 0.8207636808504254
1.75 0.32 0.8209488188142647
1.75 0.32 0.8211343066293693
1.75 0.32 0.8213201447768018
1.75 0.32 0.8215063337394948
1.75 0.32 0.8216928740009828
1.75 0.32 0.8218797660469438
1.75 0.32 0.8220670103639557
1.75 0.32 0.8222546074402506
1.75 0.32 0.8224425577652463
1.75 0.32 0.8226308618299656
1.75 0.32 0.8228195201264579
1.75 0.32 0.8230085331485645
1.75 0.32 0.8231979013912479
1.75 0.32 0.8233876253509324
1.75 0.32 0.8235777055257799
1.75 0.32 0.8237681424149715
1.75 0.32 0.8239589365190608
1.75 0.32 0.824150088340416
1.75 0.32 0.8243415983826662
1.75 0.32 0.8245334671505421
1.75 0.32 0.8247256951504294
1.75 0.32 0.8249182828902105
1.75 0.32 0.8251112308793086
1.75 0.32 0.8253045396281271
1.75 0.32 0.8254982096490862
1.75 0.32 0.8256922414556471
1.75 0.32 0.8258866355629801
1.75 0.32 0.826081392487492
1.75 0.32 0.8262765127470642
1.75 0.32 0.8264719968615195
1.75 0.32 0.8266678453512979
1.75 0.32 0.8268640587389468
1.75 0.32 0.8270606375484927
1.75 0.32 0.8272575823049276
1.75 0.32 0.827454893535025
1.75 0.32 0.8276525717673048
1.75 0.32 0.8278506175315818
1.75 0.32 0.8280490313587833
1.75 0.32 0.8282478137819291
1.75 0.32 0.828446965335201
1.75 0.32 0.828646486554419
1.75 0.32 0.8288463779766451
1.75 0.32 0.8290466401409359
1.75 0.32 0.8292472735873214
1.75 0.32 0.8294482788577286
1.75 0.32 0.8296496564958319
1.75 0.32 0.8298514070458896
1.75 0.32 0.8300535310547863
1.75 0.32 0.8302560290702174
1.75 0.32 0.830458901641809
1.75 0.32 0.8306621493203614
1.75 0.32 0.830865772658723
1.75 0.32 0.831069772210918
1.75 0.32 0.8312741485324228
1.75 0.32 0.8314789021807871
1.75 0.32 0.8316840337147449
1.75 0.32 0.8318895436947223
1.75 0.32 0.832095432682549
1.75 0.32 0.8323017012418482
1.75 0.32 0.8325083499375875
1.75 0.32 0.8327153793366535
1.75 0.32 0.832922790007448
1.75 0.32 0.8331305825194749
1.75 0.32 0.8333387574448525
1.75 0.32 0.8335473153560456
1.75 0.32 0.8337562568282857
1.75 0.32 0.833965582437622
1.75 0.32 0.8341752927619979
1.75 0.32 0.834385388381077
1.75 0.32 0.8345958698758751
1.75 0.32 0.8348067378295417
1.75 0.32 0.8350179928264209
1.75 0.32 0.8352296354524518
1.75 0.32 0.835441666295461
1.75 0.32 0.8356540859449388
1.75 0.32 0.8358668949919962
1.75 0.32 0.8360800940292855
1.75 0.32 0.8362936836510879
1.75 0.32 0.8365076644536974
1.75 0.32 0.8367220370347028
1.75 0.32 0.8369368019935999
1.75 0.32 0.8371519599311616
1.75 0.32 0.8373675114505901
1.75 0.32 0.837583457156132
1.75 0.32 0.8377997976541294
1.75 0.32 0.8380165335522491
1.75 0.32 0.8382336654601711
1.75 0.32 0.838451193989282
1.75 0.32 0.8386691197525467
1.75 0.32 0.8388874433646952
1.75 0.32 0.8391061654421761
1.75 0.32 0.8393252866032169
1.75 0.32 0.8395448074675582
1.75 0.32 0.8397647286573366
1.75 0.32 0.8399850507956524
1.75 0.32 0.8402057745077358
1.75 0.32 0.8404269004207291
1.75 0.32 0.8406484291630809
1.75 0.32 0.8408703613653986
1.75 0.32 0.8410926976598047
1.75 0.32 0.8413154386804462
1.75 0.32 0.8415385850630882
1.75 0.32 0.8417621374454597
1.75 0.32 0.8419860964667666
1.75 0.32 0.8422104627681974
1.75 0.32 0.8424352369928593
1.75 0.32 0.8426604197855702
1.75 0.32 0.8428860117928075
1.75 0.32 0.8431120136632787
1.75 0.32 0.8433384260471903
1.75 0.32 0.8435652495967063
1.75 0.32 0.84379248496546
1.75 0.32 0.8440201328096233
1.75 0.32 0.8442481937867092
1.75 0.32 0.8444766685562207
1.75 0.32 0.8447055577792552
1.75 0.32 0.8449348621195683
1.75 0.32 0.8451645822415912
1.75 0.32 0.8453947188129578
1.75 0.32 0.8456252725022483
1.75 0.32 0.8458562439799728
1.75 0.32 0.8460876339191341
1.75 0.32 0.846319442994157
1.75 0.32 0.8465516718813595
1.75 0.32 0.8467843212592181
1.75 0.32 0.8470173918078762
1.75 0.32 0.8472508842097652
1.75 0.32 0.8474847991488601
1.75 0.32 0.8477191373114694
1.75 0.32 0.8479538993853311
1.75 0.32 0.8481890860603551
1.75 0.32 0.8484246980283061
1.75 0.32 0.8486607359834261
1.75 0.32 0.8488972006215917
1.75 0.32 0.8491340926401887
1.75 0.32 0.8493714127392844
1.75 0.32 0.8496091616203869
1.75 0.32 0.8498473399877914
1.75 0.32 0.8500859485467364
1.75 0.32 0.8503249880049724
1.75 0.32 0.8505644590723515
1.75 0.32 0.8508043624610249
1.75 0.32 0.8510446988841215
1.75 0.32 0.8512854690578839
1.75 0.32 0.8515266736999371
1.75 0.32 0.8517683135304847
1.75 0.32 0.8520103892711887
1.75 0.32 0.8522529016460535
1.75 0.32 0.8524958513815039
1.75 0.32 0.8527392392051257
1.75 0.32 0.8529830658475278
1.75 0.32 0.8532273320407301
1.75 0.32 0.8534720385191742
1.75 0.32 0.8537171860194485
1.75 0.32 0.8539627752796709
1.75 0.32 0.8542088070407952
1.75 0.32 0.8544552820455706
1.75 0.32 0.8547022010391111
1.75 0.32 0.8549495647679669
1.75 0.32 0.8551973739814529
1.75 0.32 0.8554456294310179
1.75 0.32 0.855694331869981
1.75 0.32 0.8559434820539041
1.75 0.32 0.8561930807403891
1.75 0.32 0.8564431286897193
1.75 0.32 0.8566936266635413
1.75 0.32 0.8569445754264217
1.75 0.32 0.8571959757444556
1.75 0.32 0.8574478283867014
1.75 0.32 0.8577001341237375
1.75 0.32 0.8579528937289387
1.75 0.32 0.858206107977237
1.75 0.32 0.8584597776462647
1.75 0.32 0.858713903515971
1.75 0.32 0.8589684863677629
1.75 0.32 0.8592235269862853
1.75 0.32 0.8594790261579793
1.75 0.32 0.8597349846714782
1.75 0.32 0.8599914033177504
1.75 0.32 0.8602482828903559
1.75 0.32 0.8605056241843808
1.75 0.32 0.8607634279980181
1.75 0.32 0.8610216951310563
1.75 0.32 0.8612804263863323
1.75 0.32 0.8615396225682471
1.75 0.32 0.8617992844843214
1.75 0.32 0.8620594129435002
1.75 0.32 0.8623200087579912
1.75 0.32 0.8625810727416295
1.75 0.32 0.8628426057107577
1.75 0.32 0.8631046084843882
1.75 0.32 0.8633670818833774
1.75 0.32 0.8636300267315722
1.75 0.32 0.8638934438545902
1.75 0.32 0.8641573340811901
1.75 0.32 0.8644216982417566
1.75 0.32 0.8646865371695805
1.75 0.32 0.8649518517000837
1.75 0.32 0.8652176426712989
1.75 0.32 0.8654839109235045
1.75 0.32 0.8657506572996647
1.75 0.32 0.866017882644914
1.75 0.32 0.8662855878072051
1.75 0.32 0.8665537736366152
1.75 0.32 0.8668224409858527
1.75 0.32 0.8670915907099978
1.75 0.32 0.8673612236666972
1.75 0.32 0.8676313407162023
1.75 0.32 0.8679019427209268
1.75 0.32 0.8681730305461487
1.75 0.32 0.8684446050595755
1.75 0.32 0.8687166671314563
1.75 0.32 0.8689892176346649
1.75 0.32 0.8692622574444533
1.75 0.32 0.869535787438463
1.75 0.32 0.8698098084974134
1.75 0.32 0.8700843215041806
1.75 0.32 0.8703593273440777
1.75 0.32 0.8706348269057055
1.75 0.32 0.8709108210796983
1.75 0.32 0.8711873107594678
1.75 0.32 0.8714642968410078
1.75 0.32 0.8717417802230878
1.75 0.32 0.8720197618069694
1.75 0.32 0.8722982424964512
1.75 0.32 0.8725772231982571
1.75 0.32 0.8728567048216113
1.75 0.32 0.8731366882783902
1.75 0.32 0.8734171744830979
1.75 0.32 0.8736981643532851
1.75 0.32 0.8739796588087653
1.75 0.32 0.8742616587725365
1.75 0.32 0.8745441651698809
1.75 0.32 0.8748271789287542
1.75 0.32 0.8751107009805632
1.75 0.32 0.8753947322589036
1.75 0.32 0.8756792736997087
1.75 0.32 0.8759643262427457
1.75 0.32 0.8762498908295789
1.75 0.32 0.87653596840541
1.75 0.32 0.8768225599175221
1.75 0.32 0.8771096663162822
1.75 0.32 0.8773972885549693
1.75 0.32 0.8776854275895641
1.75 0.32 0.8779740843790235
1.75 0.32 0.8782632598847978
1.75 0.32 0.8785529550719193
1.75 0.32 0.8788431709074961
1.75 0.32 0.8791339083619721
1.75 0.32 0.8794251684085201
1.75 0.32 0.8797169520234847
1.75 0.32 0.8800092601854513
1.75 0.32 0.8803020938765326
1.75 0.32 0.8805954540817488
1.75 0.32 0.8808893417889604
1.75 0.32 0.8811837579887101
1.75 0.32 0.8814787036749273
1.75 0.32 0.8817741798441427
1.75 0.32 0.8820701874960258
1.75 0.32 0.8823667276334595
1.75 0.32 0.8826638012621141
1.75 0.32 0.8829614093904479
1.75 0.32 0.883259553030562
1.75 0.32 0.8835582331970514
1.75 0.32 0.8838574509077557
1.75 0.32 0.88415720718315
1.75 0.32 0.8844575030478247
1.75 0.32 0.8847583395286195
1.75 0.32 0.8850597176553616
1.75 0.32 0.8853616384615673
1.75 0.32 0.885664102983447
1.75 0.32 0.8859671122606843
1.75 0.32 0.8862706673358737
1.75 0.32 0.8865747692546738
1.75 0.32 0.8868794190656556
1.75 0.32 0.8871846178213357
1.75 0.32 0.8874903665770649
1.75 0.32 0.8877966663910788
1.75 0.32 0.8881035183251172
1.75 0.32 0.8884109234440686
1.75 0.32 0.8887188828162317
1.75 0.32 0.8890273975127909
1.75 0.32 0.8893364686084937
1.75 0.32 0.8896460971812007
1.75 0.32 0.8899562843120203
1.75 0.32 0.890267031085658
1.75 0.32 0.8905783385896793
1.75 0.32 0.8908902079149782
1.75 0.32 0.8912026401562554
1.75 0.32 0.8915156364112841
1.75 0.32 0.8918291977810537
1.75 0.32 0.8921433253699539
1.75 0.32 0.8924580202859608
1.75 0.32 0.8927732836402207
1.75 0.32 0.8930891165474409
1.75 0.32 0.893405520125833
1.75 0.32 0.8937224954965005
1.75 0.32 0.8940400437846983
1.75 0.32 0.8943581661185716
1.75 0.32 0.8946768636303083
1.75 0.32 0.8949961374550239
1.75 0.32 0.8953159887315763
1.75 0.32 0.8956364186022147
1.75 0.32 0.8959574282128152
1.75 0.32 0.8962790187125059
1.75 0.32 0.8966011912546393
1.75 0.32 0.8969239469952645
1.75 0.32 0.897247287094637
1.75 0.32 0.8975712127164817
1.75 0.32 0.8978957250277917
1.75 0.32 0.8982208251994616
1.75 0.32 0.8985465144062699
1.75 0.32 0.898872793825952
1.75 0.32 0.8991996646404657
1.75 0.32 0.8995271280350002
1.75 0.32 0.8998551851989328
1.75 0.32 0.9001838373247901
1.75 0.32 0.9005130856090537
1.75 0.32 0.9008429312520907
1.75 0.32 0.9011733754581993
1.75 0.32 0.9015044194345663
1.75 0.32 0.9018360643929832
1.75 0.32 0.9021683115485615
1.75 0.32 0.9025011621203889
1.75 0.32 0.9028346173312549
1.75 0.32 0.9031686784080459
1.75 0.32 0.9035033465811632
1.75 0.32 0.9038386230851151
1.75 0.32 0.9041745091580253
1.75 0.32 0.9045110060419592
1.75 0.32 0.9048481149830844
1.75 0.32 0.9051858372312948
1.75 0.32 0.9055241740406942
1.75 0.32 0.9058631266684891
1.75 0.32 0.9062026963768952
1.75 0.32 0.906542884431561
1.75 0.32 0.9068836921022675
1.75 0.32 0.9072251206627046
1.75 0.32 0.9075671713904949
1.75 0.32 0.9079098455677883
1.75 0.32 0.9082531444799489
1.75 0.32 0.9085970694172305
1.75 0.32 0.9089416216733689
1.75 0.32 0.9092868025467532
1.75 0.32 0.9096326133391994
1.75 0.32 0.9099790553573331
1.75 0.32 0.9103261299115559
1.75 0.32 0.9106738383164825
1.75 0.32 0.9110221818908485
1.75 0.32 0.9113711619577901
1.75 0.32 0.9117207798444414
1.75 0.32 0.912071036882477
1.75 0.32 0.9124219344070937
1.75 0.32 0.9127734737588551
1.75 0.32 0.9131256562814386
1.75 0.32 0.9134784833236023
1.75 0.32 0.9138319562380895
1.75 0.32 0.9141860763822093
1.75 0.32 0.914540845117537
1.75 0.32 0.9148962638095882
1.75 0.32 0.9152523338289593
1.75 0.32 0.9156090565502333
1.75 0.32 0.915966433352234
1.75 0.32 0.91632446561878
1.75 0.32 0.9166831547378076
1.75 0.32 0.9170425021015631
1.75 0.32 0.9174025091071423
1.75 0.32 0.9177631771555385
1.75 0.32 0.9181245076529827
1.75 0.32 0.918486502009839
1.75 0.32 0.9188491616411113
1.75 0.32 0.9192124879666489
1.75 0.32 0.91957648241022
1.75 0.32 0.9199411464008048
1.75 0.32 0.9203064813721316
1.75 0.32 0.9206724887619372
1.75 0.32 0.9210391700129364
1.75 0.32 0.9214065265727339
1.75 0.32 0.9217745598934659
1.75 0.32 0.9221432714317832
1.75 0.32 0.922512662649498
1.75 0.32 0.922882735012664
1.75 0.32 0.923253489993062
1.75 0.32 0.9236249290659259
1.75 0.32 0.9239970537124752
1.75 0.32 0.9243698654181717
1.75 0.32 0.9247433656735
1.75 0.32 0.9251175559737872
1.75 0.32 0.925492437819225
1.75 0.32 0.9258680127147555
1.75 0.32 0.9262442821710463
1.75 0.32 0.9266212477028227
1.75 0.32 0.9269989108300224
1.75 0.32 0.9273772730779221
1.75 0.32 0.9277563359764716
1.75 0.32 0.9281361010605493
1.75 0.32 0.9285165698704834
1.75 0.32 0.9288977439517805
1.75 0.32 0.9292796248541826
1.75 0.32 0.9296622141333456
1.75 0.32 0.9300455133502278
1.75 0.32 0.9304295240704602
1.75 0.32 0.9308142478647096
1.75 0.32 0.9311996863092147
1.75 0.32 0.9315858409855249
1.75 0.32 0.9319727134802354
1.75 0.32 0.9323603053852892
1.75 0.32 0.9327486182976381
1.75 0.32 0.9331376538199168
1.75 0.32 0.9335274135599183
1.75 0.32 0.9339178991309993
1.75 0.32 0.9343091121518979
1.75 0.32 0.934701054246514
1.75 0.32 0.9350937270440258
1.75 0.32 0.9354871321796276
1.75 0.32 0.9358812712933479
1.75 0.32 0.9362761460312757
1.75 0.32 0.9366717580445416
1.75 0.32 0.937068108990183
1.75 0.32 0.9374652005306475
1.75 0.32 0.9378630343339507
1.75 0.32 0.9382616120738207
1.75 0.32 0.9386609354294441
1.75 0.32 0.9390610060856164
1.75 0.32 0.9394618257331308
1.75 0.32 0.9398633960684191
1.75 0.32 0.9402657187933616
1.75 0.32 0.9406687956157656
1.75 0.32 0.9410726282492264
1.75 0.32 0.9414772184133383
1.75 0.32 0.9418825678330007
1.75 0.32 0.9422886782394344
1.75 0.32 0.9426955513695378
1.75 0.32 0.9431031889660391
1.75 0.32 0.9435115927779795
1.75 0.32 0.9439207645597976
1.75 0.32 0.9443307060722728
1.75 0.32 0.9447414190820229
1.75 0.32 0.9451529053619105
1.75 0.32 0.9455651666903404
1.75 0.32 0.9459782048523596
1.75 0.32 0.9463920216388321
1.75 0.32 0.946806618846995
1.75 0.32 0.9472219982795826
1.75 0.32 0.9476381617466846
1.75 0.32 0.9480551110635802
1.75 0.32 0.9484728480520747
1.75 0.32 0.9488913745398995
1.75 0.32 0.9493106923619116
1.75 0.32 0.9497308033587732
1.75 0.32 0.9501517093772617
1.75 0.32 0.9505734122710335
1.75 0.32 0.950995913899897
1.75 0.32 0.9514192161297833
1.75 0.32 0.9518433208337186
1.75 0.32 0.9522682298903173
1.75 0.32 0.9526939451858456
1.75 0.32 0.9531204686123227
1.75 0.32 0.9535478020682889
1.75 0.32 0.9539759474591573
1.75 0.32 0.954404906697129
1.75 0.32 0.954834681700331
1.75 0.32 0.9552652743946757
1.75 0.32 0.955696686711737
1.75 0.32 0.9561289205903659
1.75 0.32 0.9565619779760456
1.75 0.32 0.9569958608208606
1.75 0.32 0.957430571084147
1.75 0.32 0.9578661107319468
1.75 0.32 0.9583024817367468
1.75 0.32 0.9587396860785604
1.75 0.32 0.9591777257440907
1.75 0.32 0.9596166027272908
1.75 0.32 0.9600563190284888
1.75 0.32 0.9604968766554925
1.75 0.32 0.9609382776230433
1.75 0.32 0.9613805239530006
1.75 0.32 0.9618236176744269
1.75 0.32 0.9622675608236244
1.75 0.32 0.9627123554436506
1.75 0.32 0.9631580035855268
1.75 0.32 0.9636045073068066
1.75 0.32 0.964051868672691
1.75 0.32 0.964500089755452
1.75 0.32 0.964949172635452
1.75 0.32 0.9653991193993177
1.75 0.32 0.9658499321418459
1.75 0.32 0.9663016129650228
1.75 0.32 0.9667541639784546
1.75 0.32 0.9672075872990378
1.75 0.32 0.9676618850516191
1.75 0.32 0.9681170593683047
1.75 0.32 0.9685731123890098
1.75 0.32 0.9690300462610699
1.75 0.32 0.9694878631394851
1.75 0.32 0.9699465651875029
1.75 0.32 0.9704061545755606
1.75 0.32 0.9708666334818873
1.75 0.32 0.9713280040930522
1.75 0.32 0.971790268603079
1.75 0.32 0.9722534292138004
1.75 0.32 0.9727174881351948
1.75 0.32 0.9731824475851863
1.75 0.32 0.9736483097897934
1.75 0.32 0.9741150769828371
1.75 0.32 0.9745827514062384
1.75 0.32 0.9750513353104606
1.75 0.32 0.9755208309534715
1.75 0.32 0.9759912406016
1.75 0.32 0.9764625665297592
1.75 0.32 0.9769348110208855
1.75 0.32 0.9774079763661764
1.75 0.32 0.977882064865422
1.75 0.32 0.978357078826286
1.75 0.32 0.9788330205653248
1.75 0.32 0.97930989240719
1.75 0.32 0.9797876966852211
1.75 0.32 0.9802664357415086
1.75 0.32 0.9807461119261133
1.75 0.32 0.9812267275979063
1.75 0.32 0.981708285124954
1.75 0.32 0.982190786883538
1.75 0.32 0.9826742352586609
1.75 0.32 0.983158632644058
1.75 0.32 0.9836439814423696
1.75 0.32 0.9841302840654098
1.75 0.32 0.9846175429329072
1.75 0.32 0.9851057604748942
1.75 0.32 0.9855949391290877
1.75 0.32 0.9860850813427946
1.75 0.32 0.9865761895726891
1.75 0.32 0.9870682662840021
1.75 0.32 0.9875613139514644
1.75 0.32 0.9880553350584202
1.75 0.32 0.988550332098382
1.75 0.32 0.9890463075732426
1.75 0.32 0.9895432639947256
1.75 0.32 0.9900412038833725
1.75 0.32 0.9905401297699435
1.75 0.32 0.9910400441938848
1.75 0.32 0.991540949704679
1.75 0.32 0.992042848860731
1.75 0.32 0.9925457442304242
1.75 0.32 0.9930496383918257
1.75 0.32 0.9935545339328024
1.75 0.32 0.9940604334503423
1.75 0.32 0.9945673395515573
1.75 0.32 0.9950752548534342
1.75 0.32 0.9955841819827018
1.75 0.32 0.9960941235759848
1.75 0.32 0.9966050822796471
1.75 0.32 0.9971170607502717
1.75 0.32 0.9976300616546171
1.75 0.32 0.9981440876694629
1.75 0.32 0.9986591414812572
1.75 0.32 0.9991752257873795
1.75 0.32 0.9996923432947075
1.75 0.32 1.0002104967210503
1.75 0.32 1.0007296887940162
1.75 0.32 1.0012499222518119
1.75 0.32 1.0017711998431944
1.75 0.32 1.0022935243273354
1.75 0.32 1.002816898473442
1.75 0.32 1.0033413250619252
1.75 0.32 1.0038668068838688
1.75 0.32 1.0043933467404098
1.75 0.32 1.004920947444287
1.75 0.32 1.0054496118179064
1.75 0.32 1.005979342695466
1.75 0.32 1.0065101429213588
1.75 0.32 1.007042015351797
1.75 0.32 1.0075749628531954
1.75 0.32 1.0081089883029102
1.75 0.32 1.0086440945904043
1.75 0.32 1.0091802846154354
1.75 0.32 1.0097175612889642
1.75 0.32 1.0102559275335494
1.75 0.32 1.01079538628298
1.75 0.32 1.0113359404825004
1.75 0.32 1.0118775930885784
1.75 0.32 1.0124203470690873
1.75 0.32 1.0129642054036436
1.75 0.32 1.0135091710837483
1.75 0.32 1.0140552471118465
1.75 0.32 1.014602436502708
1.75 0.32 1.0151507422824821
1.75 0.32 1.0157001674892556
1.75 0.32 1.016250715173617
1.75 0.32 1.0168023883966264
1.75 0.32 1.0173551902330218
1.75 0.32 1.0179091237683295
1.75 0.32 1.0184641921008148
1.75 0.32 1.0190203983409802
